employee_id,job_level,job_function,region,age,is_promo,is_men,perf_rank,tenure
5878,I5,Product,US1,33.3,0,0,5,2.6
5880,T6,Engineering,US3,30.2,0,1,4,1.2
5881,T7,S&O,US1,30.7,0,0,3,2.0
5885,I4,Engineering,US3,27.1,0,0,3,2.5
5886,T6,Sales,US2,33.3,1,0,3,2.1
5887,T6,Engineering,US2,28.1,0,1,5,2.5
5888,T9,Sales,US2,33.0,0,0,3,2.0
5889,T8,Sales,US1,31.9,0,0,3,2.6
5891,T9,Engineering,US3,31.8,0,1,4,2.1
5893,I4,G&A,US1,28.6,0,0,4,2.5
5895,T9,Engineering,US2,30.8,0,1,3,2.5
5896,I5,Sales,US2,30.7,0,0,3,2.6
5897,T7,Sales,US1,33.6,0,1,3,2.0
5898,I4,S&O,US2,27.3,0,1,3,4.6
5900,I6,Product,US2,30.3,1,0,4,2.5
5901,T6,CXI,US1,30.9,0,0,3,2.6
5904,I5,Sales,US4,27.9,0,0,3,2.0
5906,I4,Sales,US1,29.1,0,1,3,2.6
5908,I4,S&O,US2,33.1,0,0,5,2.6
5909,T8,Product,US2,28.7,0,1,3,2.6
5912,I5,Engineering,US4,33.7,0,1,3,4.6
5914,I7,Product,US2,29.1,0,1,3,2.0
5918,I5,Engineering,US1,30.2,0,0,5,2.6
5921,I5,G&A,US1,28.9,0,0,3,2.6
5924,T6,S&O,US2,33.1,0,1,4,2.6
5925,I4,Engineering,US1,29.1,0,1,3,2.5
5926,T6,CXI,US1,33.4,0,0,4,2.1
5928,T6,Engineering,US2,33.8,0,1,5,2.1
5934,I5,Sales,US2,30.9,1,1,3,4.6
5935,T9,Product,US3,34.5,0,1,3,1.1
5938,I6,Sales,US2,30.5,0,1,4,2.6
5942,T7,Engineering,US3,27.1,0,1,3,4.5
5943,T8,Product,US2,34.4,1,0,3,2.1
5944,T7,G&A,US4,30.8,0,1,3,1.9
5947,I4,Engineering,US1,32.0,0,1,3,2.1
5948,T6,Engineering,US2,31.4,0,1,4,1.2
5949,T7,Sales,US2,34.7,0,0,4,2.5
5950,T6,Engineering,US1,33.3,0,1,4,2.6
5951,I4,CXI,US1,29.4,0,0,4,3.5
5953,I5,S&O,US4,33.3,0,1,3,2.6
5954,T7,Engineering,US2,31.3,0,0,4,2.0
5956,T7,Sales,US2,34.5,0,1,5,1.4
5957,I4,CXI,US1,27.2,0,0,3,2.1
5959,I4,Sales,US3,31.9,0,0,4,1.9
5963,I5,Product,US2,28.9,0,0,4,2.6
5964,I4,S&O,US4,34.0,0,0,3,2.1
5974,T9,CXI,US3,31.0,0,0,4,2.6
5975,I4,G&A,US3,30.9,0,1,3,2.5
5976,I4,Product,US4,31.8,1,1,5,2.5
5979,I5,Engineering,US1,28.8,0,1,4,2.6
5980,T6,Engineering,US3,33.5,0,1,3,2.5
5981,T6,Sales,US2,29.1,0,1,4,1.5
5982,T7,Sales,US4,29.2,0,0,3,2.6
5984,I7,S&O,US4,28.7,0,1,3,2.1
5985,I4,S&O,US3,32.5,0,0,4,1.8
5986,I4,CXI,US2,27.3,0,0,3,1.0
5988,I7,Sales,US1,27.4,0,0,3,1.0
5994,I6,Product,US2,34.1,0,0,3,1.5
5995,I5,S&O,US3,34.1,0,0,3,2.1
5999,T6,Product,US3,27.5,0,1,3,2.0
6001,I4,Sales,US2,33.1,0,1,3,1.3
6003,I4,CXI,US3,29.6,0,0,3,1.1
6004,I5,Product,US1,27.7,0,1,4,2.6
6011,I4,CXI,US4,30.7,0,0,3,2.1
6015,T8,Engineering,US3,33.1,1,1,3,2.0
6016,I7,Sales,US1,28.9,0,0,3,2.1
6019,T7,Engineering,US1,32.8,0,0,3,2.0
6022,I4,Product,US1,32.4,0,0,3,1.6
6026,I6,Product,US3,28.8,0,1,5,2.1
6027,T7,Product,US3,32.2,0,1,4,2.6
6029,T6,Engineering,US2,30.9,0,1,3,2.1
6032,T6,S&O,US2,29.0,1,1,4,2.6
6033,T6,Engineering,US1,31.7,0,1,4,2.5
6035,I7,Product,US1,31.1,0,0,3,3.6
6036,I5,CXI,US2,27.5,0,0,3,2.1
6039,I7,S&O,US2,32.9,0,1,4,2.5
6040,T6,Engineering,US3,30.3,0,1,3,2.1
6041,I5,S&O,US4,27.1,0,0,5,2.6
6045,T6,G&A,US4,34.4,1,0,4,2.6
6046,I5,S&O,US4,30.0,0,1,3,1.9
6048,I4,Engineering,US3,29.1,0,1,3,1.2
6049,T6,Engineering,US2,27.7,0,1,4,2.0
6051,T9,CXI,US2,34.5,0,0,4,2.5
6052,I7,Engineering,US1,34.9,0,1,3,1.5
6057,I4,Engineering,US1,34.0,0,1,3,1.1
6058,T6,Engineering,US1,28.4,0,1,3,2.5
6060,T7,S&O,US4,33.8,0,1,3,2.1
6061,I4,Engineering,US2,30.2,0,1,4,3.6
6063,I7,S&O,US3,33.9,0,0,5,1.6
6065,I6,Engineering,US1,29.6,0,1,4,2.5
6066,I5,Sales,US2,34.9,0,1,3,1.5
6068,T8,Engineering,US2,30.9,0,0,4,2.6
6071,I4,CXI,US2,32.2,0,0,3,2.6
6074,I4,Product,US4,33.1,0,0,3,1.8
6077,I5,Sales,US4,30.0,0,1,3,3.6
6078,T6,Engineering,US3,33.1,0,1,4,1.6
6079,I5,G&A,US3,30.8,0,1,3,2.1
6081,I6,Sales,US2,34.2,0,0,4,2.6
6082,I6,G&A,US1,28.6,1,0,3,4.6
6084,I5,CXI,US1,28.1,0,1,5,3.5
6086,T6,Engineering,US2,34.0,0,1,4,3.6
6087,I4,S&O,US1,28.8,0,0,3,2.5
6088,I6,Product,US2,27.4,0,1,4,4.6
6091,I7,G&A,US4,30.0,0,0,4,3.6
6094,T6,Engineering,US1,29.0,0,1,3,4.6
6095,T7,Sales,US2,33.6,0,0,4,1.2
6096,I7,Engineering,US4,29.9,0,1,4,2.6
6097,T6,Product,US1,34.3,0,1,4,2.1
6098,I4,Engineering,US1,31.9,0,0,5,2.6
6099,I4,Engineering,US2,30.3,0,1,3,2.0
6100,I6,Engineering,US3,31.2,0,1,4,2.6
6105,I4,G&A,US3,34.6,0,1,3,2.0
6106,T9,S&O,US1,27.8,0,1,4,2.6
6107,T7,Engineering,US4,30.9,0,0,3,2.1
6108,T7,Sales,US2,28.4,0,1,3,2.1
6109,I4,CXI,US1,27.2,0,1,3,2.5
6111,T9,Engineering,US3,28.6,0,1,4,1.2
6112,I7,CXI,US3,27.9,0,0,3,2.1
6114,T8,Engineering,US1,29.3,0,1,3,4.6
6115,T7,CXI,US2,29.9,0,0,3,2.0
6117,I4,S&O,US3,34.8,0,0,4,4.5
6119,I4,S&O,US1,29.9,0,0,4,2.5
6121,I4,S&O,US2,28.8,0,0,3,2.1
6124,I5,G&A,US2,28.4,0,0,3,2.6
6125,I4,S&O,US2,31.3,0,1,4,3.5
6126,I5,Engineering,US3,27.6,1,1,3,2.5
6127,T6,Engineering,US1,33.3,0,1,4,1.6
6132,I4,CXI,US1,31.1,0,1,3,2.0
6133,I6,CXI,US1,27.3,0,0,4,4.6
6135,T8,Sales,US1,28.4,0,1,5,2.6
6136,I4,Sales,US1,29.6,0,0,3,1.7
6138,I4,Product,US2,30.1,0,1,3,1.2
6145,T6,Engineering,US2,30.4,0,1,4,1.5
6146,I5,CXI,US1,32.2,0,0,3,1.9
6150,I4,Engineering,US1,34.9,1,1,5,4.5
6153,I5,Product,US2,33.9,0,0,4,4.5
6154,I7,CXI,US1,28.4,0,0,3,1.3
6155,T7,Engineering,US2,30.7,0,0,3,2.5
6158,T6,Sales,US2,27.4,0,0,5,1.9
6159,I6,G&A,US3,28.7,0,0,4,2.5
6161,I7,G&A,US1,30.2,0,0,3,1.2
6162,I5,Product,US2,29.9,0,0,3,2.1
6163,I5,G&A,US1,28.8,0,0,4,1.9
6164,I5,Engineering,US3,27.6,0,1,3,4.5
6165,T6,S&O,US1,31.9,1,1,5,2.0
6167,I6,S&O,US2,34.5,0,0,4,3.6
6168,T6,Engineering,US2,30.8,0,1,5,1.0
6170,I4,G&A,US2,28.1,0,0,3,3.6
6173,I6,Engineering,US2,33.9,0,1,3,2.0
6183,I7,Product,US2,34.7,0,1,3,2.5
6184,T7,Product,US2,32.2,0,1,4,2.6
6186,I5,S&O,US1,34.4,0,0,5,1.2
6188,I6,S&O,US3,30.6,0,0,3,1.5
6189,I5,Engineering,US3,34.5,0,0,5,1.1
6191,I6,Engineering,US4,33.6,0,0,4,1.8
6196,T6,S&O,US1,30.4,0,0,3,4.5
6197,T6,G&A,US1,33.0,0,0,3,1.8
6198,I4,CXI,US1,31.7,1,0,3,3.6
6200,I7,Engineering,US1,29.2,0,1,4,2.0
6204,I4,Sales,US3,30.5,0,0,3,1.6
6206,I6,Engineering,US2,32.9,0,1,3,4.5
6207,I7,S&O,US1,31.4,0,0,4,1.8
6208,I6,Sales,US1,27.5,0,0,3,3.6
6211,T8,CXI,US1,28.0,0,0,3,1.2
6212,T6,CXI,US2,34.1,0,0,3,3.6
6213,T6,Product,US3,33.0,0,1,3,1.4
6214,T7,G&A,US1,27.6,0,0,5,2.5
6215,I4,CXI,US3,34.0,1,1,3,2.5
6217,T8,CXI,US3,31.4,0,1,3,2.1
6219,I7,S&O,US1,31.8,0,0,4,2.0
6220,T9,S&O,US4,33.9,0,1,3,2.0
6221,I6,Engineering,US1,30.0,0,1,4,2.5
6222,I7,Engineering,US2,29.7,0,1,3,2.0
6225,I4,Engineering,US2,31.8,0,1,3,2.1
6226,T9,S&O,US4,34.1,0,1,3,2.5
6231,I6,Sales,US1,29.5,0,1,3,2.5
6235,T7,Engineering,US1,32.5,0,1,5,2.0
6236,I6,CXI,US4,28.3,0,0,4,1.6
6241,T6,Engineering,US3,30.5,0,1,5,1.3
6242,I6,CXI,US3,30.8,0,0,3,1.6
6244,I4,Sales,US2,32.6,0,0,5,1.7
6246,I7,Engineering,US1,31.6,0,1,3,2.5
6249,I4,G&A,US3,28.1,0,0,3,3.6
6251,I4,Engineering,US1,29.9,0,1,4,2.6
6253,T6,Sales,US1,34.4,0,1,4,2.6
6254,I6,Engineering,US2,30.3,0,1,4,2.5
6256,I4,Sales,US2,31.0,0,0,3,2.6
6258,T7,CXI,US2,34.9,1,0,3,2.1
6260,I5,Engineering,US2,27.2,0,1,3,2.5
6261,I6,S&O,US1,33.8,0,0,3,2.1
6264,I5,S&O,US3,34.0,0,0,3,2.0
6266,I4,G&A,US3,30.8,0,0,3,3.5
6270,T7,CXI,US1,27.3,0,0,4,2.6
6274,T7,Product,US1,30.4,0,1,4,1.1
6275,I4,CXI,US3,30.7,0,0,4,3.5
6277,I4,S&O,US1,30.2,0,1,3,1.7
6278,T9,Engineering,US1,28.7,0,1,3,2.1
6279,I4,Product,US1,32.7,0,1,3,2.0
6281,T8,Sales,US2,31.6,0,1,4,3.6
6287,I6,Engineering,US3,29.6,0,1,3,1.3
6288,I7,Product,US1,31.3,0,0,5,2.6
6289,I4,Engineering,US2,28.9,1,1,4,2.5
6290,I4,S&O,US2,31.8,0,1,3,2.6
6292,T8,CXI,US3,28.8,0,1,3,4.6
6294,T6,Engineering,US1,28.9,0,1,3,1.8
6296,T8,S&O,US3,29.0,1,1,3,2.6
6299,I6,S&O,US1,32.5,0,1,3,2.1
6305,I4,CXI,US2,32.6,1,0,3,3.6
6311,I4,Sales,US1,30.0,0,1,3,1.6
6312,I5,Engineering,US2,31.4,0,1,4,1.4
6315,T7,CXI,US2,32.6,0,0,4,2.0
6322,I5,G&A,US3,33.9,0,1,3,1.3
6323,T9,Engineering,US1,33.0,1,1,4,4.6
6324,I4,S&O,US1,29.4,0,1,4,1.2
6325,I5,CXI,US1,32.2,0,0,3,2.0
6326,I4,Product,US3,30.0,1,1,3,2.1
6331,I7,Sales,US3,32.6,0,0,4,3.5
6332,I5,Product,US3,28.2,1,0,4,2.5
6335,T8,G&A,US1,34.3,0,0,4,1.1
6337,T6,Sales,US1,31.2,0,1,3,2.1
6338,T6,S&O,US4,29.4,0,0,4,2.5
6341,I6,Product,US1,27.0,0,1,3,2.1
6343,I4,Engineering,US1,29.6,0,0,3,2.0
6345,T8,Engineering,US2,27.4,0,1,4,2.1
6347,I7,CXI,US1,33.2,0,1,4,2.5
6348,T7,CXI,US1,27.8,1,0,4,3.6
6350,I4,Engineering,US4,28.6,0,0,3,2.1
6351,I4,CXI,US3,31.1,0,0,4,2.5
6352,I4,Engineering,US2,35.0,0,0,4,1.9
6355,I6,Engineering,US1,34.6,0,1,3,2.6
6356,I6,S&O,US2,30.0,0,0,5,3.5
6357,I4,Engineering,US2,32.7,0,1,4,4.5
6358,T7,Sales,US1,27.5,0,0,4,1.6
6362,T8,Product,US2,27.6,0,1,3,4.5
6363,I7,Product,US2,30.7,0,1,5,1.1
6365,T8,Engineering,US4,32.0,0,1,4,2.6
6367,T6,Sales,US2,31.4,0,1,4,2.6
6370,I6,Sales,US2,27.7,0,1,5,2.5
6372,I5,CXI,US2,32.8,0,0,4,2.6
6373,I6,S&O,US1,29.1,0,0,3,1.4
6374,I4,Engineering,US3,32.2,1,1,5,2.5
6375,I4,S&O,US2,29.0,0,1,3,1.4
6376,I5,Sales,US2,31.9,0,1,4,2.5
6377,I4,G&A,US1,29.5,0,0,3,4.6
6379,T7,CXI,US3,33.9,0,0,3,2.0
6381,T9,CXI,US2,27.6,0,1,4,3.6
6383,I7,G&A,US1,27.3,0,0,5,2.6
6385,T7,G&A,US2,30.7,1,1,3,4.5
6386,I5,Engineering,US1,29.4,0,1,3,2.6
6387,I5,Engineering,US2,33.4,0,1,4,3.5
6388,T7,Engineering,US3,31.8,0,1,3,1.5
6391,T8,Product,US2,32.4,0,1,3,2.5
6392,I5,Engineering,US3,29.6,0,0,3,2.1
6395,I6,CXI,US3,27.6,0,0,4,1.6
6397,T9,S&O,US4,31.5,0,0,3,1.9
6398,T8,G&A,US3,27.6,0,0,5,2.5
6399,I6,Product,US2,29.5,0,0,4,3.6
6400,T6,Engineering,US2,29.7,0,1,3,2.6
6401,I6,CXI,US1,32.9,0,0,4,2.6
6402,I5,S&O,US1,33.9,0,1,3,2.6
6407,I4,S&O,US1,32.1,0,1,3,2.5
6408,I4,Product,US1,28.6,0,1,3,2.1
6409,I6,Sales,US4,30.2,0,0,3,1.5
6410,I6,Product,US3,28.7,0,1,3,2.6
6416,T7,CXI,US2,32.7,0,1,3,3.6
6417,T6,Sales,US3,34.0,0,0,3,1.9
6419,I4,S&O,US4,34.9,0,0,5,3.6
6421,I5,Engineering,US1,27.7,0,1,3,1.0
6422,T8,Engineering,US4,29.3,0,1,4,3.5
6423,I6,CXI,US2,27.6,0,0,4,1.4
6424,I5,Engineering,US2,28.4,1,1,3,2.5
6426,I5,CXI,US4,32.6,0,0,4,1.6
6428,I5,G&A,US2,34.3,0,1,4,2.6
6429,T8,Product,US4,31.6,0,1,3,2.0
6432,T7,S&O,US2,30.8,0,1,4,2.1
6433,I6,G&A,US1,27.7,0,0,3,1.9
6434,I7,Sales,US3,32.9,0,0,4,1.2
6435,T8,CXI,US4,29.3,0,1,3,2.6
6437,T8,Sales,US2,33.8,0,1,4,1.5
6438,T6,Product,US3,30.8,0,1,3,2.6
6440,I5,Sales,US3,31.7,0,1,4,2.5
6443,T8,Product,US1,27.3,1,1,5,3.5
6445,I7,Sales,US1,31.7,0,1,5,3.6
6446,I5,Engineering,US1,27.7,1,1,3,2.5
6448,T6,Sales,US3,28.1,0,1,4,3.5
6449,I4,Engineering,US2,29.6,0,1,3,2.0
6450,T6,Sales,US1,33.4,0,1,5,2.5
6451,T6,Engineering,US4,29.1,0,1,3,2.1
6454,I7,S&O,US1,29.5,0,1,4,2.5
6455,I4,CXI,US1,31.9,0,0,4,1.8
6456,I6,CXI,US1,28.1,0,0,4,2.6
6459,I4,G&A,US1,31.7,0,0,3,2.5
6462,I6,Engineering,US3,33.2,0,0,3,1.4
6463,T8,Engineering,US4,34.2,0,1,4,3.6
6465,I7,Engineering,US2,30.2,0,1,4,2.6
6467,T6,CXI,US2,31.0,0,0,4,1.7
6468,I4,Engineering,US1,31.1,0,0,3,2.1
6474,T8,Engineering,US2,30.2,0,1,5,1.9
6475,I5,CXI,US1,29.5,0,0,4,2.6
6479,I5,Engineering,US1,32.1,0,1,3,1.5
6481,I5,Sales,US1,27.1,1,0,3,2.1
6485,T6,Engineering,US1,34.2,0,1,5,2.6
6486,I4,Engineering,US1,30.4,0,1,4,1.7
6487,T8,Engineering,US4,27.2,0,1,5,2.5
6488,I5,CXI,US3,27.8,0,0,4,2.5
6491,T7,G&A,US3,32.1,1,0,3,2.1
6492,I4,CXI,US2,27.4,0,0,3,2.5
6495,T8,S&O,US3,30.7,0,1,4,2.5
6496,T7,S&O,US1,33.6,0,1,5,2.6
6499,I4,Engineering,US2,34.2,0,1,4,4.6
6502,I7,Product,US4,31.6,0,0,3,1.7
6503,T7,Sales,US1,34.8,0,0,5,4.6
6505,T6,Engineering,US4,29.6,0,1,5,1.3
6508,I6,Engineering,US1,29.2,0,1,3,4.6
6509,T9,Product,US1,29.3,0,1,3,2.0
6514,I6,Sales,US1,28.2,0,0,3,1.8
6516,I7,G&A,US2,28.3,0,0,4,3.6
6519,I7,Engineering,US1,33.2,0,1,3,2.0
6520,I7,Sales,US3,28.8,0,0,4,1.3
6521,I7,Product,US1,32.7,0,1,3,1.1
6528,I7,G&A,US1,33.4,0,0,3,2.1
6531,I5,Sales,US2,33.0,0,0,3,4.5
6533,I5,G&A,US1,27.6,0,1,3,2.6
6540,I4,Sales,US3,31.8,0,1,3,2.6
6543,I4,CXI,US2,30.7,0,0,3,1.0
6544,T7,S&O,US2,28.7,0,1,3,1.0
6550,T6,Engineering,US2,28.0,0,1,4,2.5
6551,T7,S&O,US2,27.4,0,1,3,2.0
6552,I5,Engineering,US2,30.8,0,1,3,1.3
6553,I6,Engineering,US2,28.6,0,1,3,2.1
6556,I6,Engineering,US1,33.5,0,1,3,2.6
6558,T6,Engineering,US1,29.5,0,1,4,1.6
6559,T6,Engineering,US4,32.2,0,1,4,2.1
6561,T6,Engineering,US3,30.8,0,0,4,3.6
6563,I4,S&O,US3,32.1,0,1,3,1.6
6564,I4,CXI,US1,30.0,0,0,3,2.1
6565,I4,CXI,US3,32.9,0,0,4,2.6
6567,T6,Engineering,US1,34.8,0,1,3,2.6
6569,T7,S&O,US2,32.3,0,1,3,1.5
6571,T8,G&A,US3,31.4,0,0,3,1.1
6572,I5,G&A,US1,31.9,0,0,3,2.0
6573,T7,Engineering,US1,28.3,0,1,3,2.1
6574,I5,G&A,US4,29.3,0,0,4,2.5
6575,I6,CXI,US2,31.9,0,0,3,2.6
6577,I5,S&O,US1,33.0,0,1,3,4.6
6578,T7,CXI,US3,34.9,0,0,3,2.6
6579,T7,S&O,US1,28.7,0,0,5,1.4
6582,I4,Engineering,US2,33.4,0,0,3,1.1
6584,I5,G&A,US2,27.8,0,0,3,2.0
6585,I7,Product,US3,30.6,0,1,4,1.1
6589,T6,Engineering,US1,28.6,0,1,4,2.6
6590,I6,G&A,US4,32.6,0,0,3,1.0
6591,I4,Engineering,US2,27.0,0,1,4,2.6
6593,I4,Engineering,US1,33.6,0,1,3,3.5
6594,T6,S&O,US2,30.6,0,1,3,2.6
6595,I6,Sales,US1,30.8,0,0,4,1.1
6596,T6,Sales,US1,30.0,0,1,4,2.6
6597,T9,S&O,US2,30.9,0,0,3,3.5
6598,I7,Product,US3,30.0,0,1,3,1.4
6604,I6,Engineering,US1,31.1,0,1,5,1.1
6609,I5,Engineering,US2,27.5,0,1,3,1.0
6612,T6,Engineering,US3,31.1,0,1,4,1.9
6614,I6,S&O,US1,27.5,0,0,3,2.0
6615,T6,G&A,US2,31.8,0,0,3,1.3
6619,I4,S&O,US1,33.4,0,0,5,2.5
6620,I5,CXI,US1,33.0,0,0,3,1.3
6621,I6,Product,US4,28.9,0,1,3,2.1
6623,I4,G&A,US4,27.1,0,0,3,1.1
6625,T8,Engineering,US2,33.6,0,1,4,2.5
6627,I4,Product,US1,32.7,0,1,3,2.1
6628,T7,Engineering,US1,30.5,0,1,3,2.0
6631,I5,Sales,US3,30.3,0,1,3,1.8
6633,I6,G&A,US1,34.1,0,0,3,1.0
6635,I6,Engineering,US1,32.7,0,1,4,2.6
6636,I5,Sales,US3,33.2,0,1,3,2.6
6637,I6,Engineering,US1,30.5,0,1,4,2.5
6639,T9,Engineering,US3,28.0,0,1,4,2.5
6640,I6,G&A,US2,27.5,0,0,3,2.0
6643,I5,Sales,US2,28.8,0,1,3,2.1
6645,I4,G&A,US2,34.9,0,1,3,2.5
6650,I7,G&A,US4,29.2,0,0,3,1.2
6651,I5,Engineering,US1,33.9,0,1,3,1.5
6652,T6,S&O,US2,29.9,0,0,4,1.0
6653,T7,S&O,US1,31.8,0,1,4,2.5
6655,T7,Sales,US2,29.1,0,0,3,2.0
6659,I4,Engineering,US2,31.5,1,1,4,2.5
6660,I4,S&O,US3,33.9,0,0,5,4.6
6662,T6,CXI,US3,30.8,0,1,3,1.3
6665,I5,Engineering,US1,34.6,1,1,3,4.5
6666,T8,Engineering,US1,30.3,0,1,3,2.0
6667,T8,CXI,US1,33.0,0,0,3,3.5
6668,T7,Engineering,US4,34.6,0,0,3,2.6
6669,I6,G&A,US2,31.3,0,0,3,2.0
6670,I5,Product,US1,28.3,0,1,3,1.7
6671,I4,CXI,US1,33.5,0,0,3,1.0
6673,I7,S&O,US2,29.1,0,1,3,2.6
6674,I4,Engineering,US1,31.3,0,1,3,2.0
6676,T8,Sales,US1,30.0,0,1,3,2.1
6677,T6,CXI,US1,27.1,0,0,4,2.6
6678,I5,Engineering,US1,31.3,0,1,3,3.5
6679,I4,Sales,US3,27.7,0,0,3,2.1
6682,T8,Engineering,US3,28.0,0,1,5,4.5
6683,T9,Engineering,US1,33.5,0,1,3,2.1
6686,T6,Sales,US2,32.6,0,1,3,2.1
6689,T9,Product,US1,34.6,0,1,4,2.1
6690,I6,S&O,US2,34.2,0,0,4,1.8
6692,T7,G&A,US1,29.7,0,0,4,1.6
6693,I4,Engineering,US3,32.0,0,1,5,3.5
6697,I6,Engineering,US2,27.9,0,1,4,2.6
6698,I4,S&O,US1,29.4,0,0,4,2.6
6699,I4,Product,US3,32.9,0,0,3,4.5
6704,I6,Engineering,US3,28.1,0,1,3,4.5
6707,I4,CXI,US4,27.3,0,0,3,2.6
6709,I4,G&A,US1,27.4,0,0,3,2.5
6710,I5,Engineering,US4,27.2,0,1,3,3.5
6712,I4,Product,US1,29.8,0,1,4,2.6
6714,I5,CXI,US1,35.0,0,0,3,1.3
6715,I6,S&O,US3,28.9,0,0,3,3.5
6717,I6,S&O,US2,27.9,0,1,3,2.1
6718,I6,Engineering,US1,30.9,0,1,3,1.2
6721,I7,Product,US4,30.3,0,0,3,2.0
6725,I6,Engineering,US3,30.7,0,1,3,2.5
6727,T6,S&O,US1,29.7,0,0,3,2.5
6730,I6,CXI,US2,33.3,0,0,5,3.6
6732,I7,CXI,US2,33.6,0,0,4,1.7
6737,T7,Engineering,US2,28.5,0,1,4,3.6
6738,I6,Engineering,US3,27.6,0,0,3,2.5
6741,I7,Sales,US3,28.7,0,1,3,1.1
6742,I5,Sales,US4,28.6,0,0,3,4.6
6743,T6,Product,US1,32.0,1,1,3,2.6
6744,T7,Product,US1,33.8,0,1,3,2.5
6747,T7,Engineering,US1,27.2,0,1,3,1.3
6748,I5,Engineering,US3,32.8,0,1,5,2.6
6749,T8,Engineering,US2,30.6,1,0,3,2.5
6750,I5,G&A,US1,31.3,0,0,5,2.5
6753,I4,Engineering,US1,29.7,0,1,4,2.5
6755,I5,G&A,US4,32.3,1,0,3,2.1
6756,T9,Engineering,US1,32.5,0,1,3,2.0
6757,T8,Sales,US1,33.2,1,1,3,2.1
6759,I5,Product,US1,32.3,0,0,4,2.6
6760,T6,G&A,US1,33.5,0,0,5,2.6
6761,I5,Sales,US1,32.3,0,0,3,2.5
6762,I6,Engineering,US2,29.2,0,1,4,4.5
6765,T6,S&O,US3,29.7,0,1,4,2.6
6766,T7,CXI,US3,33.2,0,0,4,4.5
6768,I4,CXI,US2,34.5,0,0,3,2.0
6769,T7,Engineering,US3,33.0,0,1,5,4.6
6772,I4,G&A,US1,31.2,1,0,5,3.6
6773,T8,Sales,US3,28.6,0,0,3,2.1
6774,I4,S&O,US2,34.7,0,0,3,3.6
6775,I4,G&A,US2,28.2,0,1,3,2.0
6776,I6,S&O,US2,27.5,0,0,4,3.6
6779,T6,S&O,US1,29.2,0,1,3,1.1
6780,T6,Sales,US4,34.9,0,1,3,2.1
6782,I4,S&O,US3,33.4,1,1,3,4.5
6783,I4,CXI,US1,33.2,0,1,3,2.0
6785,I5,S&O,US2,35.0,0,0,3,1.7
6787,T6,G&A,US1,33.7,0,0,3,2.1
6788,I4,S&O,US2,34.5,0,1,4,3.6
6793,T9,Engineering,US2,29.9,0,1,4,4.6
6796,T6,Product,US2,32.4,0,1,3,4.6
6797,T8,Product,US3,34.5,0,1,3,4.6
6798,I4,CXI,US1,31.4,0,0,3,3.5
6800,T8,Engineering,US2,33.6,0,1,3,1.7
6801,I4,Engineering,US2,27.7,0,1,3,1.9
6803,I7,Product,US1,34.6,1,0,4,2.0
6806,T9,CXI,US3,30.3,0,0,3,1.4
6810,I6,Engineering,US1,32.8,0,1,4,2.6
6811,T6,Engineering,US1,28.9,0,1,3,1.1
6814,I7,CXI,US1,29.9,0,0,4,2.6
6815,I5,G&A,US3,29.0,0,0,3,1.0
6816,I7,S&O,US3,31.2,0,0,3,1.6
6818,I6,G&A,US2,32.5,0,0,5,3.6
6819,I7,S&O,US3,32.8,0,0,3,1.4
6820,I5,Engineering,US1,32.5,0,1,4,2.5
6821,I5,Product,US1,27.2,0,1,3,3.6
6822,I6,Engineering,US1,29.4,0,1,3,2.0
6823,T8,Engineering,US1,29.4,0,1,3,2.5
6824,I7,Engineering,US2,28.7,0,1,3,4.6
6828,I6,CXI,US4,27.7,0,1,3,2.0
6829,I4,Engineering,US3,30.2,0,1,3,2.0
6830,I5,CXI,US2,28.2,0,0,3,1.5
6831,T6,Product,US1,27.4,0,1,3,2.1
6832,I4,Engineering,US2,28.2,0,1,3,1.9
6834,T7,S&O,US2,27.7,0,1,3,1.1
6835,I6,Sales,US2,31.3,0,1,4,1.5
6836,T7,S&O,US1,34.1,0,1,4,2.5
6839,I5,Engineering,US1,28.0,0,1,3,2.0
6841,I6,Sales,US2,28.1,0,0,3,1.2
6842,T9,Sales,US1,34.1,0,1,4,1.2
6843,T8,Engineering,US1,28.4,0,1,3,2.6
6845,I6,CXI,US3,30.9,0,0,4,2.0
6846,I5,CXI,US1,34.5,0,0,3,4.6
6847,I5,Sales,US3,28.7,0,0,3,2.1
6848,T7,S&O,US2,34.4,0,0,3,3.5
6850,I6,CXI,US1,31.2,0,0,3,2.5
6852,I4,CXI,US4,30.8,0,0,3,2.1
6858,I6,G&A,US2,28.3,0,1,3,2.1
6862,T6,S&O,US1,30.2,0,0,4,2.6
6864,I6,Engineering,US3,28.5,0,1,3,2.6
6868,I7,G&A,US1,33.0,0,0,3,1.2
6870,T6,S&O,US2,29.2,0,0,5,2.5
6871,T7,G&A,US3,33.2,0,0,4,3.6
6872,T6,Product,US2,34.3,0,0,4,2.6
6873,T6,S&O,US1,29.4,0,1,4,1.9
6874,I5,S&O,US3,28.0,0,0,3,2.5
6875,I7,CXI,US3,29.2,0,0,4,1.3
6880,T7,Sales,US4,32.9,0,0,3,2.6
6881,T6,S&O,US2,31.1,0,1,3,1.8
6885,I5,G&A,US2,30.2,0,0,3,1.8
6886,I5,Engineering,US1,34.0,1,1,4,2.6
6887,I6,S&O,US1,29.5,0,0,3,2.0
6889,I5,Engineering,US2,34.0,0,1,4,4.5
