employee_id,job_level,job_function,region,age,is_promo,job_role,job_rank,is_men,perf_rank,tenure
5794,I4,Sales,US3,30.1,0,I,4,1,3,2.0
5795,I5,S&O,US3,34.5,0,I,5,0,3,1.5
5799,I5,Product,US2,29.6,0,I,5,0,3,2.1
5801,T6,Sales,US1,32.8,0,T,6,1,3,1.6
5807,T6,Sales,US1,29.4,0,T,6,1,4,2.1
5808,I6,Sales,US1,29.4,0,I,6,1,4,2.0
5809,T6,Engineering,US3,34.5,1,T,6,1,3,4.0
5811,T8,Engineering,US1,30.8,0,T,8,1,4,2.1
5814,I5,Product,US3,33.7,0,I,5,0,3,3.0
5815,I5,Engineering,US2,32.0,0,I,5,1,3,1.6
5816,I4,CXI,US1,28.9,0,I,4,0,3,1.5
5817,T8,Product,US4,27.9,0,T,8,0,3,3.0
5819,I5,CXI,US2,27.7,0,I,5,0,3,3.0
5821,T6,CXI,US1,30.1,0,T,6,0,3,4.0
5822,I7,CXI,US3,27.6,0,I,7,0,4,2.1
5823,I6,Product,US1,34.4,1,I,6,1,3,1.5
5824,I4,S&O,US2,30.5,0,I,4,0,3,1.5
5825,T8,Engineering,US1,31.3,0,T,8,1,5,4.0
5826,I4,Product,US2,29.1,0,I,4,0,4,2.0
5827,I4,Product,US1,29.0,0,I,4,1,3,1.6
5828,I4,Engineering,US2,32.5,0,I,4,1,3,2.1
5831,I6,Engineering,US1,27.8,0,I,6,1,4,1.2
5834,I5,G&A,US1,29.8,0,I,5,1,3,1.6
5835,I6,S&O,US3,28.7,0,I,6,0,4,1.4
5836,I6,CXI,US3,34.3,0,I,6,0,5,1.2
5838,T8,S&O,US1,33.1,0,T,8,0,3,1.3
5839,I4,Sales,US1,31.7,1,I,4,1,3,1.6
5840,T6,CXI,US4,30.0,0,T,6,0,4,1.0
5843,I6,CXI,US2,29.4,0,I,6,1,3,2.0
5845,I7,S&O,US4,32.0,0,I,7,1,4,2.1
5849,I5,G&A,US1,27.6,0,I,5,0,3,1.6
5852,I4,S&O,US1,27.5,0,I,4,1,3,1.6
5853,T6,Engineering,US3,29.7,0,T,6,1,4,2.0
5859,T7,S&O,US2,29.3,0,T,7,1,4,4.0
5862,I7,Engineering,US2,30.6,0,I,7,1,5,4.0
5866,I6,S&O,US2,27.0,0,I,6,0,3,1.5
5867,T7,Sales,US2,31.6,0,T,7,1,3,2.0
5871,T9,CXI,US1,33.9,0,T,9,0,5,2.0
5873,I5,S&O,US1,27.9,0,I,5,1,4,4.0
5875,T6,Engineering,US3,28.0,0,T,6,1,5,3.1
5878,I5,Product,US1,33.3,0,I,5,0,5,2.1
5881,T7,S&O,US1,30.7,0,T,7,0,3,1.5
5885,I4,Engineering,US3,27.1,0,I,4,0,3,2.0
5886,T6,Sales,US2,33.3,1,T,6,0,3,1.6
5887,T6,Engineering,US2,28.1,0,T,6,1,5,2.0
5888,T9,Sales,US2,33.0,0,T,9,0,3,1.5
5889,T8,Sales,US1,31.9,0,T,8,0,3,2.1
5891,T9,Engineering,US3,31.8,0,T,9,1,4,1.6
5893,I4,G&A,US1,28.6,0,I,4,0,4,2.0
5895,T9,Engineering,US2,30.8,0,T,9,1,3,2.0
5896,I5,Sales,US2,30.7,0,I,5,0,3,2.1
5897,T7,Sales,US1,33.6,0,T,7,1,3,1.5
5898,I4,S&O,US2,27.3,0,I,4,1,3,4.1
5900,I6,Product,US2,30.3,1,I,6,0,4,2.0
5901,T6,CXI,US1,30.9,0,T,6,0,3,2.1
5904,I5,Sales,US4,27.9,0,I,5,0,3,1.5
5906,I4,Sales,US1,29.1,0,I,4,1,3,2.1
5908,I4,S&O,US2,33.1,0,I,4,0,5,2.1
5909,T8,Product,US2,28.7,0,T,8,1,3,2.1
5912,I5,Engineering,US4,33.7,0,I,5,1,3,4.1
5914,I7,Product,US2,29.1,0,I,7,1,3,1.5
5918,I5,Engineering,US1,30.2,0,I,5,0,5,2.1
5921,I5,G&A,US1,28.9,0,I,5,0,3,2.1
5924,T6,S&O,US2,33.1,0,T,6,1,4,2.1
5925,I4,Engineering,US1,29.1,0,I,4,1,3,2.0
5926,T6,CXI,US1,33.4,0,T,6,0,4,1.6
5928,T6,Engineering,US2,33.8,0,T,6,1,5,1.6
5934,I5,Sales,US2,30.9,1,I,5,1,3,4.1
5938,I6,Sales,US2,30.5,0,I,6,1,4,2.1
5942,T7,Engineering,US3,27.1,0,T,7,1,3,4.0
5943,T8,Product,US2,34.4,1,T,8,0,3,1.6
5944,T7,G&A,US4,30.8,0,T,7,1,3,1.4
5947,I4,Engineering,US1,32.0,0,I,4,1,3,1.6
5949,T7,Sales,US2,34.7,0,T,7,0,4,2.0
5950,T6,Engineering,US1,33.3,0,T,6,1,4,2.1
5951,I4,CXI,US1,29.4,0,I,4,0,4,3.0
5953,I5,S&O,US4,33.3,0,I,5,1,3,2.1
5954,T7,Engineering,US2,31.3,0,T,7,0,4,1.5
5957,I4,CXI,US1,27.2,0,I,4,0,3,1.6
5959,I4,Sales,US3,31.9,0,I,4,0,4,1.4
5963,I5,Product,US2,28.9,0,I,5,0,4,2.1
5964,I4,S&O,US4,34.0,0,I,4,0,3,1.6
5974,T9,CXI,US3,31.0,0,T,9,0,4,2.1
5975,I4,G&A,US3,30.9,0,I,4,1,3,2.0
5976,I4,Product,US4,31.8,1,I,4,1,5,2.0
5979,I5,Engineering,US1,28.8,0,I,5,1,4,2.1
5980,T6,Engineering,US3,33.5,0,T,6,1,3,2.0
5981,T6,Sales,US2,29.1,0,T,6,1,4,1.0
5982,T7,Sales,US4,29.2,0,T,7,0,3,2.1
5984,I7,S&O,US4,28.7,0,I,7,1,3,1.6
5985,I4,S&O,US3,32.5,0,I,4,0,4,1.3
5994,I6,Product,US2,34.1,0,I,6,0,3,1.0
5995,I5,S&O,US3,34.1,0,I,5,0,3,1.6
5999,T6,Product,US3,27.5,0,T,6,1,3,1.5
6004,I5,Product,US1,27.7,0,I,5,1,4,2.1
6011,I4,CXI,US4,30.7,0,I,4,0,3,1.6
6015,T8,Engineering,US3,33.1,1,T,8,1,3,1.5
6016,I7,Sales,US1,28.9,0,I,7,0,3,1.5
6019,T7,Engineering,US1,32.8,0,T,7,0,3,1.5
6022,I4,Product,US1,32.4,0,I,4,0,3,1.1
6026,I6,Product,US3,28.8,0,I,6,1,5,1.6
6027,T7,Product,US3,32.2,0,T,7,1,4,2.1
6029,T6,Engineering,US2,30.9,0,T,6,1,3,1.6
6032,T6,S&O,US2,29.0,1,T,6,1,4,2.1
6033,T6,Engineering,US1,31.7,0,T,6,1,4,2.0
6035,I7,Product,US1,31.1,0,I,7,0,3,3.1
6036,I5,CXI,US2,27.5,0,I,5,0,3,1.6
6039,I7,S&O,US2,32.9,0,I,7,1,4,2.0
6040,T6,Engineering,US3,30.3,0,T,6,1,3,1.6
6041,I5,S&O,US4,27.1,0,I,5,0,5,2.1
6045,T6,G&A,US4,34.4,1,T,6,0,4,2.1
6046,I5,S&O,US4,30.0,0,I,5,1,3,1.3
6049,T6,Engineering,US2,27.7,0,T,6,1,4,1.5
6051,T9,CXI,US2,34.5,0,T,9,0,4,2.0
6052,I7,Engineering,US1,34.9,0,I,7,1,3,1.0
6058,T6,Engineering,US1,28.4,0,T,6,1,3,2.0
6060,T7,S&O,US4,33.8,0,T,7,1,3,1.5
6061,I4,Engineering,US2,30.2,0,I,4,1,4,3.1
6063,I7,S&O,US3,33.9,0,I,7,0,5,1.1
6065,I6,Engineering,US1,29.6,0,I,6,1,4,2.0
6066,I5,Sales,US2,34.9,0,I,5,1,3,1.0
6068,T8,Engineering,US2,30.9,0,T,8,0,4,2.1
6071,I4,CXI,US2,32.2,0,I,4,0,3,2.1
6074,I4,Product,US4,33.1,0,I,4,0,3,1.3
6077,I5,Sales,US4,30.0,0,I,5,1,3,3.1
6078,T6,Engineering,US3,33.1,0,T,6,1,4,1.1
6079,I5,G&A,US3,30.8,0,I,5,1,3,1.6
6081,I6,Sales,US2,34.2,0,I,6,0,4,2.1
6082,I6,G&A,US1,28.6,1,I,6,0,3,4.1
6084,I5,CXI,US1,28.1,0,I,5,1,5,3.0
6086,T6,Engineering,US2,34.0,0,T,6,1,4,3.1
6087,I4,S&O,US1,28.8,0,I,4,0,3,2.0
6088,I6,Product,US2,27.4,0,I,6,1,4,4.0
6091,I7,G&A,US4,30.0,0,I,7,0,4,3.1
6094,T6,Engineering,US1,29.0,0,T,6,1,3,4.1
6096,I7,Engineering,US4,29.9,0,I,7,1,4,2.1
6097,T6,Product,US1,34.3,0,T,6,1,4,1.6
6098,I4,Engineering,US1,31.9,0,I,4,0,5,2.1
6099,I4,Engineering,US2,30.3,0,I,4,1,3,1.5
6100,I6,Engineering,US3,31.2,0,I,6,1,4,2.1
6105,I4,G&A,US3,34.6,0,I,4,1,3,1.5
6106,T9,S&O,US1,27.8,0,T,9,1,4,2.1
6107,T7,Engineering,US4,30.9,0,T,7,0,3,1.6
6108,T7,Sales,US2,28.4,0,T,7,1,3,1.6
6109,I4,CXI,US1,27.2,0,I,4,1,3,2.0
6112,I7,CXI,US3,27.9,0,I,7,0,3,1.6
6114,T8,Engineering,US1,29.3,0,T,8,1,3,4.1
6115,T7,CXI,US2,29.9,0,T,7,0,3,1.5
6117,I4,S&O,US3,34.8,0,I,4,0,4,4.0
6119,I4,S&O,US1,29.9,0,I,4,0,4,2.0
6121,I4,S&O,US2,28.8,0,I,4,0,3,1.6
6124,I5,G&A,US2,28.4,0,I,5,0,3,2.1
6125,I4,S&O,US2,31.3,0,I,4,1,4,3.0
6126,I5,Engineering,US3,27.6,1,I,5,1,3,2.0
6127,T6,Engineering,US1,33.3,0,T,6,1,4,1.1
6132,I4,CXI,US1,31.1,0,I,4,1,3,1.5
6133,I6,CXI,US1,27.3,0,I,6,0,4,4.0
6135,T8,Sales,US1,28.4,0,T,8,1,5,2.1
6136,I4,Sales,US1,29.6,0,I,4,0,3,1.2
6145,T6,Engineering,US2,30.4,0,T,6,1,4,1.0
6146,I5,CXI,US1,32.2,0,I,5,0,3,1.4
6150,I4,Engineering,US1,34.9,1,I,4,1,5,4.0
6153,I5,Product,US2,33.9,0,I,5,0,4,4.0
6155,T7,Engineering,US2,30.7,0,T,7,0,3,2.0
6158,T6,Sales,US2,27.4,0,T,6,0,5,1.4
6159,I6,G&A,US3,28.7,0,I,6,0,4,2.0
6162,I5,Product,US2,29.9,0,I,5,0,3,1.6
6163,I5,G&A,US1,28.8,0,I,5,0,4,1.4
6164,I5,Engineering,US3,27.6,0,I,5,1,3,4.0
6165,T6,S&O,US1,31.9,1,T,6,1,5,1.5
6167,I6,S&O,US2,34.5,0,I,6,0,4,3.1
6170,I4,G&A,US2,28.1,0,I,4,0,3,3.0
6173,I6,Engineering,US2,33.9,0,I,6,1,3,1.5
6183,I7,Product,US2,34.7,0,I,7,1,3,2.0
6184,T7,Product,US2,32.2,0,T,7,1,4,2.1
6188,I6,S&O,US3,30.6,0,I,6,0,3,1.0
6191,I6,Engineering,US4,33.6,0,I,6,0,4,1.3
6196,T6,S&O,US1,30.4,0,T,6,0,3,4.0
6197,T6,G&A,US1,33.0,0,T,6,0,3,1.3
6198,I4,CXI,US1,31.7,1,I,4,0,3,3.1
6200,I7,Engineering,US1,29.2,0,I,7,1,4,1.5
6204,I4,Sales,US3,30.5,0,I,4,0,3,1.1
6206,I6,Engineering,US2,32.9,0,I,6,1,3,4.0
6207,I7,S&O,US1,31.4,0,I,7,0,4,1.3
6208,I6,Sales,US1,27.5,0,I,6,0,3,3.1
6212,T6,CXI,US2,34.1,0,T,6,0,3,3.1
6214,T7,G&A,US1,27.6,0,T,7,0,5,2.0
6215,I4,CXI,US3,34.0,1,I,4,1,3,2.0
6217,T8,CXI,US3,31.4,0,T,8,1,3,1.6
6219,I7,S&O,US1,31.8,0,I,7,0,4,1.5
6220,T9,S&O,US4,33.9,0,T,9,1,3,1.5
6221,I6,Engineering,US1,30.0,0,I,6,1,4,2.0
6222,I7,Engineering,US2,29.7,0,I,7,1,3,1.5
6225,I4,Engineering,US2,31.8,0,I,4,1,3,1.6
6226,T9,S&O,US4,34.1,0,T,9,1,3,2.0
6231,I6,Sales,US1,29.5,0,I,6,1,3,2.0
6235,T7,Engineering,US1,32.5,0,T,7,1,5,1.5
6236,I6,CXI,US4,28.3,0,I,6,0,4,1.1
6242,I6,CXI,US3,30.8,0,I,6,0,3,1.1
6244,I4,Sales,US2,32.6,0,I,4,0,5,1.2
6246,I7,Engineering,US1,31.6,0,I,7,1,3,2.0
6249,I4,G&A,US3,28.1,0,I,4,0,3,3.1
6251,I4,Engineering,US1,29.9,0,I,4,1,4,2.1
6253,T6,Sales,US1,34.4,0,T,6,1,4,2.1
6254,I6,Engineering,US2,30.3,0,I,6,1,4,2.0
6256,I4,Sales,US2,31.0,0,I,4,0,3,2.1
6258,T7,CXI,US2,34.9,1,T,7,0,3,1.6
6260,I5,Engineering,US2,27.2,0,I,5,1,3,2.0
6261,I6,S&O,US1,33.8,0,I,6,0,3,1.6
6264,I5,S&O,US3,34.0,0,I,5,0,3,1.5
6266,I4,G&A,US3,30.8,0,I,4,0,3,3.0
6270,T7,CXI,US1,27.3,0,T,7,0,4,2.1
6275,I4,CXI,US3,30.7,0,I,4,0,4,3.0
6277,I4,S&O,US1,30.2,0,I,4,1,3,1.2
6278,T9,Engineering,US1,28.7,0,T,9,1,3,1.6
6279,I4,Product,US1,32.7,0,I,4,1,3,1.5
6281,T8,Sales,US2,31.6,0,T,8,1,4,3.1
6288,I7,Product,US1,31.3,0,I,7,0,5,2.1
6289,I4,Engineering,US2,28.9,1,I,4,1,4,2.0
6290,I4,S&O,US2,31.8,0,I,4,1,3,2.1
6292,T8,CXI,US3,28.8,0,T,8,1,3,4.1
6294,T6,Engineering,US1,28.9,0,T,6,1,3,1.3
6296,T8,S&O,US3,29.0,1,T,8,1,3,2.1
6299,I6,S&O,US1,32.5,0,I,6,1,3,1.6
6305,I4,CXI,US2,32.6,1,I,4,0,3,3.1
6311,I4,Sales,US1,30.0,0,I,4,1,3,1.1
6315,T7,CXI,US2,32.6,0,T,7,0,4,1.5
6323,T9,Engineering,US1,33.0,1,T,9,1,4,4.1
6325,I5,CXI,US1,32.2,0,I,5,0,3,1.5
6326,I4,Product,US3,30.0,1,I,4,1,3,1.6
6327,I4,CXI,US3,32.7,0,I,4,0,3,1.6
6331,I7,Sales,US3,32.6,0,I,7,0,4,3.0
6332,I5,Product,US3,28.2,1,I,5,0,4,2.0
6337,T6,Sales,US1,31.2,0,T,6,1,3,1.5
6338,T6,S&O,US4,29.4,0,T,6,0,4,2.0
6341,I6,Product,US1,27.0,0,I,6,1,3,1.6
6343,I4,Engineering,US1,29.6,0,I,4,0,3,1.5
6345,T8,Engineering,US2,27.4,0,T,8,1,4,1.6
6347,I7,CXI,US1,33.2,0,I,7,1,4,2.0
6348,T7,CXI,US1,27.8,1,T,7,0,4,3.1
6350,I4,Engineering,US4,28.6,0,I,4,0,3,1.6
6351,I4,CXI,US3,31.1,0,I,4,0,4,2.0
6352,I4,Engineering,US2,35.0,0,I,4,0,4,1.4
6355,I6,Engineering,US1,34.6,0,I,6,1,3,2.1
6356,I6,S&O,US2,30.0,0,I,6,0,5,3.0
6357,I4,Engineering,US2,32.7,0,I,4,1,4,4.0
6358,T7,Sales,US1,27.5,0,T,7,0,4,1.1
6362,T8,Product,US2,27.6,0,T,8,1,3,4.0
6365,T8,Engineering,US4,32.0,0,T,8,1,4,2.1
6367,T6,Sales,US2,31.4,0,T,6,1,4,2.1
6370,I6,Sales,US2,27.7,0,I,6,1,5,2.0
6372,I5,CXI,US2,32.8,0,I,5,0,4,2.1
6374,I4,Engineering,US3,32.2,1,I,4,1,5,2.0
6376,I5,Sales,US2,31.9,0,I,5,1,4,2.0
6377,I4,G&A,US1,29.5,0,I,4,0,3,4.0
6379,T7,CXI,US3,33.9,0,T,7,0,3,1.5
6381,T9,CXI,US2,27.6,0,T,9,1,4,3.0
6383,I7,G&A,US1,27.3,0,I,7,0,5,2.1
6385,T7,G&A,US2,30.7,1,T,7,1,3,4.0
6386,I5,Engineering,US1,29.4,0,I,5,1,3,2.1
6387,I5,Engineering,US2,33.4,0,I,5,1,4,3.0
6388,T7,Engineering,US3,31.8,0,T,7,1,3,1.0
6391,T8,Product,US2,32.4,0,T,8,1,3,2.0
6392,I5,Engineering,US3,29.6,0,I,5,0,3,1.6
6395,I6,CXI,US3,27.6,0,I,6,0,4,1.1
6397,T9,S&O,US4,31.5,0,T,9,0,3,1.4
6398,T8,G&A,US3,27.6,0,T,8,0,5,2.0
6399,I6,Product,US2,29.5,0,I,6,0,4,3.1
6400,T6,Engineering,US2,29.7,0,T,6,1,3,2.1
6401,I6,CXI,US1,32.9,0,I,6,0,4,2.1
6402,I5,S&O,US1,33.9,0,I,5,1,3,2.1
6407,I4,S&O,US1,32.1,0,I,4,1,3,2.0
6408,I4,Product,US1,28.6,0,I,4,1,3,1.6
6409,I6,Sales,US4,30.2,0,I,6,0,3,1.0
6410,I6,Product,US3,28.7,0,I,6,1,3,2.1
6416,T7,CXI,US2,32.7,0,T,7,1,3,3.1
6417,T6,Sales,US3,34.0,0,T,6,0,3,1.4
6419,I4,S&O,US4,34.9,0,I,4,0,5,3.0
6422,T8,Engineering,US4,29.3,0,T,8,1,4,3.0
6424,I5,Engineering,US2,28.4,1,I,5,1,3,2.0
6426,I5,CXI,US4,32.6,0,I,5,0,4,1.1
6428,I5,G&A,US2,34.3,0,I,5,1,4,2.1
6429,T8,Product,US4,31.6,0,T,8,1,3,1.5
6432,T7,S&O,US2,30.8,0,T,7,1,4,1.6
6433,I6,G&A,US1,27.7,0,I,6,0,3,1.4
6435,T8,CXI,US4,29.3,0,T,8,1,3,2.1
6437,T8,Sales,US2,33.8,0,T,8,1,4,1.0
6438,T6,Product,US3,30.8,0,T,6,1,3,2.1
6440,I5,Sales,US3,31.7,0,I,5,1,4,2.0
6443,T8,Product,US1,27.3,1,T,8,1,5,3.0
6445,I7,Sales,US1,31.7,0,I,7,1,5,3.1
6446,I5,Engineering,US1,27.7,1,I,5,1,3,2.0
6448,T6,Sales,US3,28.1,0,T,6,1,4,3.0
6449,I4,Engineering,US2,29.6,0,I,4,1,3,1.5
6450,T6,Sales,US1,33.4,0,T,6,1,5,2.0
6451,T6,Engineering,US4,29.1,0,T,6,1,3,1.5
6454,I7,S&O,US1,29.5,0,I,7,1,4,2.0
6455,I4,CXI,US1,31.9,0,I,4,0,4,1.3
6456,I6,CXI,US1,28.1,0,I,6,0,4,2.1
6459,I4,G&A,US1,31.7,0,I,4,0,3,2.0
6463,T8,Engineering,US4,34.2,0,T,8,1,4,3.1
6465,I7,Engineering,US2,30.2,0,I,7,1,4,2.1
6467,T6,CXI,US2,31.0,0,T,6,0,4,1.2
6468,I4,Engineering,US1,31.1,0,I,4,0,3,1.5
6474,T8,Engineering,US2,30.2,0,T,8,1,5,1.3
6475,I5,CXI,US1,29.5,0,I,5,0,4,2.1
6479,I5,Engineering,US1,32.1,0,I,5,1,3,1.0
6481,I5,Sales,US1,27.1,1,I,5,0,3,1.6
6485,T6,Engineering,US1,34.2,0,T,6,1,5,2.1
6486,I4,Engineering,US1,30.4,0,I,4,1,4,1.2
6487,T8,Engineering,US4,27.2,0,T,8,1,5,2.0
6488,I5,CXI,US3,27.8,0,I,5,0,4,2.0
6491,T7,G&A,US3,32.1,1,T,7,0,3,1.5
6492,I4,CXI,US2,27.4,0,I,4,0,3,2.0
6495,T8,S&O,US3,30.7,0,T,8,1,4,2.0
6496,T7,S&O,US1,33.6,0,T,7,1,5,2.1
6499,I4,Engineering,US2,34.2,0,I,4,1,4,4.1
6502,I7,Product,US4,31.6,0,I,7,0,3,1.2
6503,T7,Sales,US1,34.8,0,T,7,0,5,4.0
6508,I6,Engineering,US1,29.2,0,I,6,1,3,4.1
6509,T9,Product,US1,29.3,0,T,9,1,3,1.5
6514,I6,Sales,US1,28.2,0,I,6,0,3,1.3
6516,I7,G&A,US2,28.3,0,I,7,0,4,3.0
6519,I7,Engineering,US1,33.2,0,I,7,1,3,1.5
6528,I7,G&A,US1,33.4,0,I,7,0,3,1.6
6531,I5,Sales,US2,33.0,0,I,5,0,3,4.0
6533,I5,G&A,US1,27.6,0,I,5,1,3,2.1
6540,I4,Sales,US3,31.8,0,I,4,1,3,2.1
6550,T6,Engineering,US2,28.0,0,T,6,1,4,2.0
6551,T7,S&O,US2,27.4,0,T,7,1,3,1.5
6553,I6,Engineering,US2,28.6,0,I,6,1,3,1.6
6556,I6,Engineering,US1,33.5,0,I,6,1,3,2.1
6558,T6,Engineering,US1,29.5,0,T,6,1,4,1.1
6559,T6,Engineering,US4,32.2,0,T,6,1,4,1.5
6561,T6,Engineering,US3,30.8,0,T,6,0,4,3.1
6563,I4,S&O,US3,32.1,0,I,4,1,3,1.1
6564,I4,CXI,US1,30.0,0,I,4,0,3,1.6
6565,I4,CXI,US3,32.9,0,I,4,0,4,2.1
6567,T6,Engineering,US1,34.8,0,T,6,1,3,2.1
6569,T7,S&O,US2,32.3,0,T,7,1,3,1.0
6572,I5,G&A,US1,31.9,0,I,5,0,3,1.5
6573,T7,Engineering,US1,28.3,0,T,7,1,3,1.6
6574,I5,G&A,US4,29.3,0,I,5,0,4,2.0
6575,I6,CXI,US2,31.9,0,I,6,0,3,2.1
6577,I5,S&O,US1,33.0,0,I,5,1,3,4.1
6578,T7,CXI,US3,34.9,0,T,7,0,3,2.1
6584,I5,G&A,US2,27.8,0,I,5,0,3,1.5
6589,T6,Engineering,US1,28.6,0,T,6,1,4,2.1
6591,I4,Engineering,US2,27.0,0,I,4,1,4,2.1
6593,I4,Engineering,US1,33.6,0,I,4,1,3,3.0
6594,T6,S&O,US2,30.6,0,T,6,1,3,2.1
6596,T6,Sales,US1,30.0,0,T,6,1,4,2.1
6597,T9,S&O,US2,30.9,0,T,9,0,3,3.0
6612,T6,Engineering,US3,31.1,0,T,6,1,4,1.3
6614,I6,S&O,US1,27.5,0,I,6,0,3,1.5
6619,I4,S&O,US1,33.4,0,I,4,0,5,2.0
6621,I6,Product,US4,28.9,0,I,6,1,3,1.6
6625,T8,Engineering,US2,33.6,0,T,8,1,4,2.0
6627,I4,Product,US1,32.7,0,I,4,1,3,1.6
6628,T7,Engineering,US1,30.5,0,T,7,1,3,1.5
6631,I5,Sales,US3,30.3,0,I,5,1,3,1.3
6635,I6,Engineering,US1,32.7,0,I,6,1,4,2.1
6636,I5,Sales,US3,33.2,0,I,5,1,3,2.1
6637,I6,Engineering,US1,30.5,0,I,6,1,4,2.0
6639,T9,Engineering,US3,28.0,0,T,9,1,4,2.0
6640,I6,G&A,US2,27.5,0,I,6,0,3,1.5
6643,I5,Sales,US2,28.8,0,I,5,1,3,1.6
6645,I4,G&A,US2,34.9,0,I,4,1,3,2.0
6651,I5,Engineering,US1,33.9,0,I,5,1,3,1.0
6653,T7,S&O,US1,31.8,0,T,7,1,4,2.0
6655,T7,Sales,US2,29.1,0,T,7,0,3,1.5
6659,I4,Engineering,US2,31.5,1,I,4,1,4,2.0
6660,I4,S&O,US3,33.9,0,I,4,0,5,4.1
6665,I5,Engineering,US1,34.6,1,I,5,1,3,4.0
6666,T8,Engineering,US1,30.3,0,T,8,1,3,1.5
6667,T8,CXI,US1,33.0,0,T,8,0,3,3.0
6668,T7,Engineering,US4,34.6,0,T,7,0,3,2.1
6669,I6,G&A,US2,31.3,0,I,6,0,3,1.5
6670,I5,Product,US1,28.3,0,I,5,1,3,1.2
6673,I7,S&O,US2,29.1,0,I,7,1,3,2.1
6674,I4,Engineering,US1,31.3,0,I,4,1,3,1.5
6676,T8,Sales,US1,30.0,0,T,8,1,3,1.6
6677,T6,CXI,US1,27.1,0,T,6,0,4,2.1
6678,I5,Engineering,US1,31.3,0,I,5,1,3,3.0
6679,I4,Sales,US3,27.7,0,I,4,0,3,1.6
6682,T8,Engineering,US3,28.0,0,T,8,1,5,4.0
6683,T9,Engineering,US1,33.5,0,T,9,1,3,1.6
6686,T6,Sales,US2,32.6,0,T,6,1,3,1.6
6689,T9,Product,US1,34.6,0,T,9,1,4,1.6
6690,I6,S&O,US2,34.2,0,I,6,0,4,1.3
6692,T7,G&A,US1,29.7,0,T,7,0,4,1.1
6693,I4,Engineering,US3,32.0,0,I,4,1,5,3.0
6697,I6,Engineering,US2,27.9,0,I,6,1,4,2.1
6698,I4,S&O,US1,29.4,0,I,4,0,4,2.1
6699,I4,Product,US3,32.9,0,I,4,0,3,4.0
6704,I6,Engineering,US3,28.1,0,I,6,1,3,4.0
6707,I4,CXI,US4,27.3,0,I,4,0,3,2.1
6709,I4,G&A,US1,27.4,0,I,4,0,3,2.0
6710,I5,Engineering,US4,27.2,0,I,5,1,3,3.0
6712,I4,Product,US1,29.8,0,I,4,1,4,2.1
6715,I6,S&O,US3,28.9,0,I,6,0,3,3.0
6717,I6,S&O,US2,27.9,0,I,6,1,3,1.6
6721,I7,Product,US4,30.3,0,I,7,0,3,1.5
6725,I6,Engineering,US3,30.7,0,I,6,1,3,2.0
6727,T6,S&O,US1,29.7,0,T,6,0,3,2.0
6730,I6,CXI,US2,33.3,0,I,6,0,5,3.1
6732,I7,CXI,US2,33.6,0,I,7,0,4,1.2
6737,T7,Engineering,US2,28.5,0,T,7,1,4,3.1
6738,I6,Engineering,US3,27.6,0,I,6,0,3,2.0
6742,I5,Sales,US4,28.6,0,I,5,0,3,4.1
6743,T6,Product,US1,32.0,1,T,6,1,3,2.1
6744,T7,Product,US1,33.8,0,T,7,1,3,2.0
6748,I5,Engineering,US3,32.8,0,I,5,1,5,2.1
6749,T8,Engineering,US2,30.6,1,T,8,0,3,2.0
6750,I5,G&A,US1,31.3,0,I,5,0,5,2.0
6753,I4,Engineering,US1,29.7,0,I,4,1,4,2.0
6755,I5,G&A,US4,32.3,1,I,5,0,3,1.5
6756,T9,Engineering,US1,32.5,0,T,9,1,3,1.5
6757,T8,Sales,US1,33.2,1,T,8,1,3,1.6
6759,I5,Product,US1,32.3,0,I,5,0,4,2.1
6760,T6,G&A,US1,33.5,0,T,6,0,5,2.1
6761,I5,Sales,US1,32.3,0,I,5,0,3,2.0
6762,I6,Engineering,US2,29.2,0,I,6,1,4,4.0
6765,T6,S&O,US3,29.7,0,T,6,1,4,2.1
6766,T7,CXI,US3,33.2,0,T,7,0,4,4.0
6768,I4,CXI,US2,34.5,0,I,4,0,3,1.5
6769,T7,Engineering,US3,33.0,0,T,7,1,5,4.1
6772,I4,G&A,US1,31.2,1,I,4,0,5,3.1
6773,T8,Sales,US3,28.6,0,T,8,0,3,1.5
6774,I4,S&O,US2,34.7,0,I,4,0,3,3.0
6775,I4,G&A,US2,28.2,0,I,4,1,3,1.5
6776,I6,S&O,US2,27.5,0,I,6,0,4,3.1
6780,T6,Sales,US4,34.9,0,T,6,1,3,1.5
6782,I4,S&O,US3,33.4,1,I,4,1,3,4.0
6783,I4,CXI,US1,33.2,0,I,4,1,3,1.5
6785,I5,S&O,US2,35.0,0,I,5,0,3,1.2
6787,T6,G&A,US1,33.7,0,T,6,0,3,1.5
6788,I4,S&O,US2,34.5,0,I,4,1,4,3.0
6793,T9,Engineering,US2,29.9,0,T,9,1,4,4.1
6796,T6,Product,US2,32.4,0,T,6,1,3,4.1
6797,T8,Product,US3,34.5,0,T,8,1,3,4.1
6798,I4,CXI,US1,31.4,0,I,4,0,3,3.0
6800,T8,Engineering,US2,33.6,0,T,8,1,3,1.2
6801,I4,Engineering,US2,27.7,0,I,4,1,3,1.4
6803,I7,Product,US1,34.6,1,I,7,0,4,1.5
6810,I6,Engineering,US1,32.8,0,I,6,1,4,2.1
6814,I7,CXI,US1,29.9,0,I,7,0,4,2.1
